city_id,ward_id,ward_number,ward_name,zone_name,locality_name,place_type,osm_type,osm_id,lat,lng,source_name,source_url,is_verified,notes
chennai,ward-177,177,Ward 177,Zone Adyar,AGS Officers Colony,neighbourhood,node,401786624,12.9789702,80.2097046,OpenStreetMap Overpass,https://www.openstreetmap.org/node/401786624,false,
chennai,ward-177,177,Ward 177,Zone Adyar,CMWSSB Division 177,neighbourhood,way,964273375,12.9872425,80.2111045,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273375,false,
chennai,ward-177,177,Ward 177,Zone Adyar,Dr Ambedkar Nagar,neighbourhood,node,401769766,12.9900554,80.2074843,OpenStreetMap Overpass,https://www.openstreetmap.org/node/401769766,false,
chennai,ward-177,177,Ward 177,Zone Adyar,Gangai Nagar,neighbourhood,node,338406849,12.9835252,80.2159236,OpenStreetMap Overpass,https://www.openstreetmap.org/node/338406849,false,
chennai,ward-177,177,Ward 177,Zone Adyar,Lakshmi Hayagriva Nagar,neighbourhood,node,300469486,12.9854291,80.2121380,OpenStreetMap Overpass,https://www.openstreetmap.org/node/300469486,false,
chennai,ward-177,177,Ward 177,Zone Adyar,NGO Colony,neighbourhood,node,401769776,12.9948953,80.2077603,OpenStreetMap Overpass,https://www.openstreetmap.org/node/401769776,false,
chennai,ward-177,177,Ward 177,Zone Adyar,TNHB Colony,neighbourhood,node,12557371740,12.9914196,80.2120593,OpenStreetMap Overpass,https://www.openstreetmap.org/node/12557371740,false,
chennai,ward-178,178,Ward 178,Zone Adyar,CMWSSB Division 178,neighbourhood,way,964273374,12.9782620,80.2162550,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273374,false,
chennai,ward-178,178,Ward 178,Zone Adyar,JagannathaPuram,neighbourhood,node,4304426157,12.9846819,80.2218917,OpenStreetMap Overpass,https://www.openstreetmap.org/node/4304426157,false,
chennai,ward-178,178,Ward 178,Zone Adyar,Rajalakshmi Nagar,neighbourhood,node,4304426158,12.9852883,80.2187428,OpenStreetMap Overpass,https://www.openstreetmap.org/node/4304426158,false,
chennai,ward-178,178,Ward 178,Zone Adyar,Velachery,suburb,way,422418168,12.9807243,80.2189104,OpenStreetMap Overpass,https://www.openstreetmap.org/way/422418168,false,
chennai,ward-178,178,Ward 178,Zone Adyar,Vijaynagar,neighbourhood,node,306114498,12.9757425,80.2209882,OpenStreetMap Overpass,https://www.openstreetmap.org/node/306114498,false,
chennai,ward-179,179,Ward 179,Zone Adyar,Baby Nagar,neighbourhood,node,4294644648,12.9803651,80.2291946,OpenStreetMap Overpass,https://www.openstreetmap.org/node/4294644648,false,
chennai,ward-179,179,Ward 179,Zone Adyar,Bhuvaneswary Nagar,neighbourhood,node,4294647426,12.9699099,80.2219533,OpenStreetMap Overpass,https://www.openstreetmap.org/node/4294647426,false,
chennai,ward-179,179,Ward 179,Zone Adyar,CMWSSB Division 179,neighbourhood,way,964273373,12.9773510,80.2261185,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273373,false,
chennai,ward-179,179,Ward 179,Zone Adyar,Dandhesswaram,neighbourhood,node,4294644649,12.9826389,80.2241880,OpenStreetMap Overpass,https://www.openstreetmap.org/node/4294644649,false,
chennai,ward-179,179,Ward 179,Zone Adyar,New Colony,neighbourhood,node,4304450062,12.9827099,80.2322973,OpenStreetMap Overpass,https://www.openstreetmap.org/node/4304450062,false,
chennai,ward-179,179,Ward 179,Zone Adyar,Seethapathy Nagar,neighbourhood,node,4294644651,12.9819509,80.2270333,OpenStreetMap Overpass,https://www.openstreetmap.org/node/4294644651,false,
chennai,ward-179,179,Ward 179,Zone Adyar,Seshadripuram,neighbourhood,node,4294644652,12.9798387,80.2306689,OpenStreetMap Overpass,https://www.openstreetmap.org/node/4294644652,false,
chennai,ward-179,179,Ward 179,Zone Adyar,Seva Nagar Velachery,neighbourhood,node,4294644653,12.9864108,80.2293212,OpenStreetMap Overpass,https://www.openstreetmap.org/node/4294644653,false,
chennai,ward-179,179,Ward 179,Zone Adyar,Sony Nagar,neighbourhood,node,4294644654,12.9865105,80.2279906,OpenStreetMap Overpass,https://www.openstreetmap.org/node/4294644654,false,
chennai,ward-179,179,Ward 179,Zone Adyar,Tansi Nagar,neighbourhood,node,4294644655,12.9774585,80.2234467,OpenStreetMap Overpass,https://www.openstreetmap.org/node/4294644655,false,
chennai,ward-179,179,Ward 179,Zone Adyar,Udhayam Nagar,neighbourhood,node,4294644656,12.9791677,80.2321701,OpenStreetMap Overpass,https://www.openstreetmap.org/node/4294644656,false,
chennai,ward-179,179,Ward 179,Zone Adyar,Venus Colony,neighbourhood,node,4294647428,12.9743952,80.2277223,OpenStreetMap Overpass,https://www.openstreetmap.org/node/4294647428,false,
chennai,ward-179,179,Ward 179,Zone Adyar,VGP Selva Nagar,neighbourhood,node,4294647427,12.9712216,80.2211034,OpenStreetMap Overpass,https://www.openstreetmap.org/node/4294647427,false,
chennai,ward-180,180,Ward 180,Zone Adyar,CMWSSB Division 180,neighbourhood,way,964273372,12.9872580,80.2445055,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273372,false,
chennai,ward-180,180,Ward 180,Zone Adyar,Taramani,suburb,node,325198962,12.9849067,80.2404069,OpenStreetMap Overpass,https://www.openstreetmap.org/node/325198962,false,
chennai,ward-180,180,Ward 180,Zone Adyar,Vikram Sarabhai Industrial Estate,neighbourhood,node,1457526998,12.9809554,80.2508748,OpenStreetMap Overpass,https://www.openstreetmap.org/node/1457526998,false,
chennai,ward-181,181,Ward 181,Zone Adyar,CMWSSB Division 181,neighbourhood,way,964273371,12.9899870,80.2637970,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273371,false,
chennai,ward-181,181,Ward 181,Zone Adyar,Nava Bharath Colony,neighbourhood,node,334267235,12.9900052,80.2666669,OpenStreetMap Overpass,https://www.openstreetmap.org/node/334267235,false,
chennai,ward-181,181,Ward 181,Zone Adyar,Thiruvanmiyur,suburb,node,249497808,12.9858948,80.2644215,OpenStreetMap Overpass,https://www.openstreetmap.org/node/249497808,false,
chennai,ward-182,182,Ward 182,Zone Adyar,CMWSSB Division 182,neighbourhood,way,964273370,12.9808515,80.2609590,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273370,false,
chennai,ward-182,182,Ward 182,Zone Adyar,Devendra Nagar,neighbourhood,node,334201335,12.9787571,80.2554600,OpenStreetMap Overpass,https://www.openstreetmap.org/node/334201335,false,
chennai,ward-182,182,Ward 182,Zone Adyar,Kannappa Nagar,neighbourhood,node,1453466052,12.9755547,80.2569078,OpenStreetMap Overpass,https://www.openstreetmap.org/node/1453466052,false,
chennai,ward-182,182,Ward 182,Zone Adyar,PTC Colony,neighbourhood,node,334201359,12.9763834,80.2565187,OpenStreetMap Overpass,https://www.openstreetmap.org/node/334201359,false,
chennai,ward-183,183,Ward 183,Zone Perungudi,AGS Colony,neighbourhood,node,334201370,12.9745922,80.2564334,OpenStreetMap Overpass,https://www.openstreetmap.org/node/334201370,false,
chennai,ward-183,183,Ward 183,Zone Perungudi,Avvai Nagar,neighbourhood,node,1446415364,12.9773778,80.2538832,OpenStreetMap Overpass,https://www.openstreetmap.org/node/1446415364,false,
chennai,ward-183,183,Ward 183,Zone Perungudi,CMWSSB Division 183,neighbourhood,way,964273369,12.9733125,80.2545830,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273369,false,
chennai,ward-183,183,Ward 183,Zone Perungudi,Jayendra Colony,neighbourhood,node,1454648321,12.9698277,80.2482316,OpenStreetMap Overpass,https://www.openstreetmap.org/node/1454648321,false,
chennai,ward-183,183,Ward 183,Zone Perungudi,Judge's Colony,neighbourhood,node,1453588714,12.9759601,80.2481745,OpenStreetMap Overpass,https://www.openstreetmap.org/node/1453588714,false,
chennai,ward-183,183,Ward 183,Zone Perungudi,Kottivakkam,suburb,node,306113450,12.9705053,80.2615033,OpenStreetMap Overpass,https://www.openstreetmap.org/node/306113450,false,
chennai,ward-183,183,Ward 183,Zone Perungudi,MGR Nagar,neighbourhood,node,1453588715,12.9795827,80.2494441,OpenStreetMap Overpass,https://www.openstreetmap.org/node/1453588715,false,
chennai,ward-183,183,Ward 183,Zone Perungudi,NATCO Colony,neighbourhood,node,1453434169,12.9707301,80.2570084,OpenStreetMap Overpass,https://www.openstreetmap.org/node/1453434169,false,
chennai,ward-183,183,Ward 183,Zone Perungudi,Natesan Colony,neighbourhood,node,1453467729,12.9730941,80.2566860,OpenStreetMap Overpass,https://www.openstreetmap.org/node/1453467729,false,
chennai,ward-183,183,Ward 183,Zone Perungudi,Nehru Nagar Industrial Estate,neighbourhood,node,257439186,12.9742161,80.2475423,OpenStreetMap Overpass,https://www.openstreetmap.org/node/257439186,false,
chennai,ward-183,183,Ward 183,Zone Perungudi,Sangam Colony,neighbourhood,node,1446415385,12.9673858,80.2558203,OpenStreetMap Overpass,https://www.openstreetmap.org/node/1446415385,false,
chennai,ward-183,183,Ward 183,Zone Perungudi,Swaminathan Nagar,neighbourhood,node,1453431020,12.9713518,80.2543421,OpenStreetMap Overpass,https://www.openstreetmap.org/node/1453431020,false,
chennai,ward-183,183,Ward 183,Zone Perungudi,Venkateshpuram,neighbourhood,node,1446415390,12.9689832,80.2523969,OpenStreetMap Overpass,https://www.openstreetmap.org/node/1446415390,false,
chennai,ward-183,183,Ward 183,Zone Perungudi,Venkateshwara Nagar Colony,neighbourhood,node,1453588716,12.9769974,80.2446253,OpenStreetMap Overpass,https://www.openstreetmap.org/node/1453588716,false,
chennai,ward-184,184,Ward 184,Zone Perungudi,CMWSSB Division 184,neighbourhood,way,964273368,12.9693825,80.2383235,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273368,false,
chennai,ward-184,184,Ward 184,Zone Perungudi,Govindaswamy Nagar,neighbourhood,node,1446415376,12.9685697,80.2459158,OpenStreetMap Overpass,https://www.openstreetmap.org/node/1446415376,false,
chennai,ward-184,184,Ward 184,Zone Perungudi,Perungudi,suburb,node,257439179,12.9710239,80.2418051,OpenStreetMap Overpass,https://www.openstreetmap.org/node/257439179,false,
chennai,ward-184,184,Ward 184,Zone Perungudi,Tirumalai Nagar,neighbourhood,node,1453679151,12.9718042,80.2455776,OpenStreetMap Overpass,https://www.openstreetmap.org/node/1453679151,false,
chennai,ward-185,185,Ward 185,Zone Perungudi,CMWSSB Division 185,neighbourhood,way,964273367,12.9622345,80.2539075,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273367,false,
chennai,ward-185,185,Ward 185,Zone Perungudi,Kandaswamy Nagar,neighbourhood,node,1453434168,12.9661782,80.2548185,OpenStreetMap Overpass,https://www.openstreetmap.org/node/1453434168,false,
chennai,ward-185,185,Ward 185,Zone Perungudi,Palavakkam,suburb,node,306113540,12.9599900,80.2560268,OpenStreetMap Overpass,https://www.openstreetmap.org/node/306113540,false,
chennai,ward-185,185,Ward 185,Zone Perungudi,Thiruvalluvar Nagar,neighbourhood,node,1446415388,12.9626104,80.2474675,OpenStreetMap Overpass,https://www.openstreetmap.org/node/1446415388,false,
chennai,ward-186,186,Ward 186,Zone Perungudi,CMWSSB Division 186,neighbourhood,way,964273366,12.9588685,80.2387725,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273366,false,
chennai,ward-187,187,Ward 187,Zone Perungudi,CMWSSB Division 187,neighbourhood,way,964273365,12.9626855,80.1930120,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273365,false,
chennai,ward-187,187,Ward 187,Zone Perungudi,Karthikeyapuram,neighbourhood,node,1760697495,12.9625935,80.1945242,OpenStreetMap Overpass,https://www.openstreetmap.org/node/1760697495,false,
chennai,ward-187,187,Ward 187,Zone Perungudi,Madura Kali Nagar,neighbourhood,node,1636177745,12.9580319,80.1938321,OpenStreetMap Overpass,https://www.openstreetmap.org/node/1636177745,false,
chennai,ward-187,187,Ward 187,Zone Perungudi,Park Square colony,neighbourhood,node,1760699733,12.9656647,80.1934861,OpenStreetMap Overpass,https://www.openstreetmap.org/node/1760699733,false,
chennai,ward-188,188,Ward 188,Zone Perungudi,CMWSSB Division 188,neighbourhood,way,964273364,12.9536845,80.2040770,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273364,false,
chennai,ward-188,188,Ward 188,Zone Perungudi,Kuberan Nagar,neighbourhood,node,978454328,12.9574931,80.2062346,OpenStreetMap Overpass,https://www.openstreetmap.org/node/978454328,false,
chennai,ward-188,188,Ward 188,Zone Perungudi,Madipakkam,suburb,node,278544356,12.9611348,80.2001292,OpenStreetMap Overpass,https://www.openstreetmap.org/node/278544356,false,
chennai,ward-188,188,Ward 188,Zone Perungudi,Sadasiva Nagar,neighbourhood,node,280521508,12.9651292,80.2028543,OpenStreetMap Overpass,https://www.openstreetmap.org/node/280521508,false,
chennai,ward-188,188,Ward 188,Zone Perungudi,Sheela Nagar,neighbourhood,node,1317142941,12.9650499,80.2020747,OpenStreetMap Overpass,https://www.openstreetmap.org/node/1317142941,false,
chennai,ward-189,189,Ward 189,Zone Perungudi,CMWSSB Division 189,neighbourhood,way,964273363,12.9471015,80.2185385,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273363,false,
chennai,ward-189,189,Ward 189,Zone Perungudi,Kamakoti Nagar,neighbourhood,node,12534286145,12.9410358,80.2132684,OpenStreetMap Overpass,https://www.openstreetmap.org/node/12534286145,false,
chennai,ward-189,189,Ward 189,Zone Perungudi,Kamatchi Nagar,neighbourhood,node,12534285821,12.9445831,80.2158648,OpenStreetMap Overpass,https://www.openstreetmap.org/node/12534285821,false,
chennai,ward-189,189,Ward 189,Zone Perungudi,Narayanapuram,suburb,node,306115288,12.9417967,80.2083837,OpenStreetMap Overpass,https://www.openstreetmap.org/node/306115288,false,
chennai,ward-190,190,Ward 190,Zone Perungudi,CMWSSB Division 190,neighbourhood,way,964273362,12.9250755,80.2101340,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273362,false,
chennai,ward-190,190,Ward 190,Zone Perungudi,Pallikaranai,suburb,node,964604382,12.9304748,80.2077692,OpenStreetMap Overpass,https://www.openstreetmap.org/node/964604382,false,
chennai,ward-191,191,Ward 191,Zone Perungudi,CMWSSB Division 191,neighbourhood,way,964273361,12.9187550,80.2024240,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273361,false,
chennai,ward-191,191,Ward 191,Zone Perungudi,Isha Garden,neighbourhood,node,1329325707,12.9138218,80.2020278,OpenStreetMap Overpass,https://www.openstreetmap.org/node/1329325707,false,
chennai,ward-191,191,Ward 191,Zone Perungudi,Jalladampet,suburb,node,306115540,12.9197533,80.2016924,OpenStreetMap Overpass,https://www.openstreetmap.org/node/306115540,false,
chennai,ward-191,191,Ward 191,Zone Perungudi,Jayachandran Nagar,suburb,node,1329325017,12.9216334,80.1987877,OpenStreetMap Overpass,https://www.openstreetmap.org/node/1329325017,false,
chennai,ward-192,192,Ward 192,Zone Sozhinganallur,CMWSSB Division 192,neighbourhood,way,964273360,12.9481015,80.2550810,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273360,false,
chennai,ward-192,192,Ward 192,Zone Sozhinganallur,Neelankarai,suburb,node,306114285,12.9454955,80.2574692,OpenStreetMap Overpass,https://www.openstreetmap.org/node/306114285,false,
chennai,ward-193,193,Ward 193,Zone Sozhinganallur,CMWSSB Division 193,neighbourhood,way,964273359,12.9446325,80.2411410,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273359,false,
chennai,ward-193,193,Ward 193,Zone Sozhinganallur,PVS Nagar,neighbourhood,node,415858191,12.9476068,80.2420150,OpenStreetMap Overpass,https://www.openstreetmap.org/node/415858191,false,
chennai,ward-193,193,Ward 193,Zone Sozhinganallur,Sai Nagar,neighbourhood,node,12718947448,12.9516304,80.2344713,OpenStreetMap Overpass,https://www.openstreetmap.org/node/12718947448,false,
chennai,ward-193,193,Ward 193,Zone Sozhinganallur,Srinivasa Nagar,neighbourhood,node,415858178,12.9503003,80.2469674,OpenStreetMap Overpass,https://www.openstreetmap.org/node/415858178,false,
chennai,ward-194,194,Ward 194,Zone Sozhinganallur,CMWSSB Division 194,neighbourhood,way,964273358,12.9359885,80.2374225,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273358,false,
chennai,ward-194,194,Ward 194,Zone Sozhinganallur,Metukuppam,neighbourhood,node,415858922,12.9365399,80.2374231,OpenStreetMap Overpass,https://www.openstreetmap.org/node/415858922,false,
chennai,ward-194,194,Ward 194,Zone Sozhinganallur,Thuraipakkam,suburb,node,257439176,12.9385525,80.2372132,OpenStreetMap Overpass,https://www.openstreetmap.org/node/257439176,false,
chennai,ward-195,195,Ward 195,Zone Sozhinganallur,CMWSSB Division 195,neighbourhood,way,964273357,12.9262770,80.2357740,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273357,false,
chennai,ward-195,195,Ward 195,Zone Sozhinganallur,Kannagi Nagar,neighbourhood,node,401654480,12.9276450,80.2396671,OpenStreetMap Overpass,https://www.openstreetmap.org/node/401654480,false,
chennai,ward-196,196,Ward 196,Zone Sozhinganallur,CMWSSB Division 196,neighbourhood,way,964273356,12.9223615,80.2504235,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273356,false,
chennai,ward-196,196,Ward 196,Zone Sozhinganallur,Injambakkam,suburb,node,306115800,12.9189367,80.2512950,OpenStreetMap Overpass,https://www.openstreetmap.org/node/306115800,false,
chennai,ward-197,197,Ward 197,Zone Sozhinganallur,CMWSSB Division 197,neighbourhood,way,964273355,12.9065595,80.2284260,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273355,false,
chennai,ward-197,197,Ward 197,Zone Sozhinganallur,CMWSSB Division 198,neighbourhood,way,964273354,12.8910910,80.2325280,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273354,false,
chennai,ward-197,197,Ward 197,Zone Sozhinganallur,Karapakkam,suburb,node,306115629,12.9117073,80.2277203,OpenStreetMap Overpass,https://www.openstreetmap.org/node/306115629,false,
chennai,ward-197,197,Ward 197,Zone Sozhinganallur,Sholinganallur,suburb,node,256197959,12.8935356,80.2320634,OpenStreetMap Overpass,https://www.openstreetmap.org/node/256197959,false,
chennai,ward-198,198,Ward 198,Zone Sozhinganallur,Panaiyur,suburb,node,11728015253,12.8878546,80.2451984,OpenStreetMap Overpass,https://www.openstreetmap.org/node/11728015253,false,
chennai,ward-199,199,Ward 199,Zone Sozhinganallur,Uthandi,suburb,node,306115841,12.8687677,80.2472090,OpenStreetMap Overpass,https://www.openstreetmap.org/node/306115841,false,
chennai,ward-200,200,Ward 200,Zone Sozhinganallur,CMWSSB Division 199,neighbourhood,way,964273353,12.8692005,80.2428805,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273353,false,
chennai,ward-200,200,Ward 200,Zone Sozhinganallur,CMWSSB Division 200,neighbourhood,way,964273352,12.8656960,80.2257290,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273352,false,
